,index,demo_encoding_loop.thisTrialN,DemoImage,DemoCorrect,demo_encoding_response.rt,demo_encoding_response.keys,index,demo_test_response.keys,demo_test_response.corr,demo_test_response.rt,demo_test_loop.thisTrialN,DemoImage1,DemoImage2,DemoCorrectTest,subject
128,6,2.0,left.jpg,left,1.8502,left,14.0,left,1.0,2.3672,2.0,flower3.jpg,flower3_pair.jpg,left,A1OAZCVZRC00F0
129,7,3.0,flower3.jpg,,,,15.0,right,0.0,1.6018,3.0,flower4.jpg,flower4_pair.jpg,left,A1OAZCVZRC00F0
130,8,4.0,flower4.jpg,,,,16.0,left,0.0,1.8222,4.0,flower5_pair.jpg,flower5.jpg,right,A1OAZCVZRC00F0
131,9,5.0,flower5.jpg,,,,17.0,right,0.0,1.5016,5.0,flower6.jpg,flower6_pair.jpg,left,A1OAZCVZRC00F0
132,10,6.0,flower6.jpg,,,,,,,,,,,,A1OAZCVZRC00F0
133,4,0.0,flower1.jpg,,,,12.0,left,1.0,3.625200001,0.0,flower1.jpg,flower1_pair.jpg,left,AHCIG4A3FXE6Q
134,5,1.0,flower2.jpg,,,,13.0,right,1.0,2.692599999,1.0,flower2_pair.jpg,flower2.jpg,right,AHCIG4A3FXE6Q
135,6,2.0,left.jpg,left,,,14.0,left,1.0,2.6734,2.0,flower3.jpg,flower3_pair.jpg,left,AHCIG4A3FXE6Q
136,7,3.0,flower3.jpg,,,,15.0,right,0.0,1.577700001,3.0,flower4.jpg,flower4_pair.jpg,left,AHCIG4A3FXE6Q
137,8,4.0,flower4.jpg,,,,16.0,left,0.0,2.471599999,4.0,flower5_pair.jpg,flower5.jpg,right,AHCIG4A3FXE6Q
138,9,5.0,flower5.jpg,,,,17.0,right,0.0,1.885599999,5.0,flower6.jpg,flower6_pair.jpg,left,AHCIG4A3FXE6Q
139,10,6.0,flower6.jpg,,,,,,,,,,,,AHCIG4A3FXE6Q
