,index,demo_encoding_loop.thisTrialN,DemoImage,DemoCorrect,demo_encoding_response.rt,demo_encoding_response.keys,index,demo_test_response.keys,demo_test_response.corr,demo_test_response.rt,demo_test_loop.thisTrialN,DemoImage1,DemoImage2,DemoCorrectTest,subject
137,8,4.0,flower4.jpg,,,,16.0,right,1.0,0.5511,4.0,flower5_pair.jpg,flower5.jpg,right,AW4N0JPYAS2I2_2022-11-24_10h24.16.166.csv
138,9,5.0,flower5.jpg,,,,17.0,right,0.0,0.9717,5.0,flower6.jpg,flower6_pair.jpg,left,AW4N0JPYAS2I2_2022-11-24_10h24.16.166.csv
139,10,6.0,flower6.jpg,,,,,,,,,,,,AW4N0JPYAS2I2_2022-11-24_10h24.16.166.csv
140,4,0.0,flower1.jpg,,,,12.0,left,1.0,3.071,0.0,flower1.jpg,flower1_pair.jpg,left,A37B4IKMX7A74O_2022-11-24_12h36.25.029.csv
141,5,1.0,flower2.jpg,,,,13.0,left,0.0,0.2,1.0,flower2_pair.jpg,flower2.jpg,right,A37B4IKMX7A74O_2022-11-24_12h36.25.029.csv
142,6,2.0,left.jpg,left,1.889,left,14.0,right,0.0,2.81,2.0,flower3.jpg,flower3_pair.jpg,left,A37B4IKMX7A74O_2022-11-24_12h36.25.029.csv
143,7,3.0,flower3.jpg,,,,15.0,left,1.0,2.845,3.0,flower4.jpg,flower4_pair.jpg,left,A37B4IKMX7A74O_2022-11-24_12h36.25.029.csv
144,8,4.0,flower4.jpg,,,,16.0,right,1.0,2.404,4.0,flower5_pair.jpg,flower5.jpg,right,A37B4IKMX7A74O_2022-11-24_12h36.25.029.csv
145,9,5.0,flower5.jpg,,,,17.0,left,1.0,1.646,5.0,flower6.jpg,flower6_pair.jpg,left,A37B4IKMX7A74O_2022-11-24_12h36.25.029.csv
146,10,6.0,flower6.jpg,,,,,,,,,,,,A37B4IKMX7A74O_2022-11-24_12h36.25.029.csv
147,4,0.0,flower1.jpg,,,,12.0,right,0.0,3.61,0.0,flower1.jpg,flower1_pair.jpg,left,A2PAWE1NW4MD8L_2022-11-24_10h54.24.205.csv
148,5,1.0,flower2.jpg,,,,13.0,left,0.0,0.004,1.0,flower2_pair.jpg,flower2.jpg,right,A2PAWE1NW4MD8L_2022-11-24_10h54.24.205.csv
149,6,2.0,left.jpg,left,2.075,left,14.0,left,1.0,0.004,2.0,flower3.jpg,flower3_pair.jpg,left,A2PAWE1NW4MD8L_2022-11-24_10h54.24.205.csv
150,7,3.0,flower3.jpg,,,,15.0,right,0.0,0.005,3.0,flower4.jpg,flower4_pair.jpg,left,A2PAWE1NW4MD8L_2022-11-24_10h54.24.205.csv
151,8,4.0,flower4.jpg,,,,16.0,right,1.0,0.006,4.0,flower5_pair.jpg,flower5.jpg,right,A2PAWE1NW4MD8L_2022-11-24_10h54.24.205.csv
