,index,demo_encoding_loop.thisTrialN,DemoImage,DemoCorrect,demo_encoding_response.rt,demo_encoding_response.keys,index,demo_test_response.keys,demo_test_response.corr,demo_test_response.rt,demo_test_loop.thisTrialN,DemoImage1,DemoImage2,DemoCorrectTest,subject
106,5,1.0,flower2.jpg,,,,13.0,left,0.0,0.832,1.0,flower2_pair.jpg,flower2.jpg,right,A3SSIUMI7ONK5W_2022-10-02_06h59.11.413.csv
107,6,2.0,left.jpg,left,,,14.0,right,0.0,1.4039,2.0,flower3.jpg,flower3_pair.jpg,left,A3SSIUMI7ONK5W_2022-10-02_06h59.11.413.csv
108,7,3.0,flower3.jpg,,,,15.0,right,0.0,1.1161,3.0,flower4.jpg,flower4_pair.jpg,left,A3SSIUMI7ONK5W_2022-10-02_06h59.11.413.csv
109,8,4.0,flower4.jpg,,,,16.0,left,0.0,1.3188,4.0,flower5_pair.jpg,flower5.jpg,right,A3SSIUMI7ONK5W_2022-10-02_06h59.11.413.csv
110,9,5.0,flower5.jpg,,,,17.0,left,1.0,0.8356,5.0,flower6.jpg,flower6_pair.jpg,left,A3SSIUMI7ONK5W_2022-10-02_06h59.11.413.csv
111,10,6.0,flower6.jpg,,,,,,,,,,,,A3SSIUMI7ONK5W_2022-10-02_06h59.11.413.csv
112,4,0.0,flower1.jpg,,,,12.0,left,1.0,18.4722,0.0,flower1.jpg,flower1_pair.jpg,left,A3Q9X8CBPHFRTZ_2022-10-02_09h06.12.189.csv
113,5,1.0,flower2.jpg,,,,13.0,right,1.0,4.0868,1.0,flower2_pair.jpg,flower2.jpg,right,A3Q9X8CBPHFRTZ_2022-10-02_09h06.12.189.csv
114,6,2.0,left.jpg,left,,,14.0,left,1.0,2.3459,2.0,flower3.jpg,flower3_pair.jpg,left,A3Q9X8CBPHFRTZ_2022-10-02_09h06.12.189.csv
115,7,3.0,flower3.jpg,,,,15.0,left,1.0,1.765599999,3.0,flower4.jpg,flower4_pair.jpg,left,A3Q9X8CBPHFRTZ_2022-10-02_09h06.12.189.csv
116,8,4.0,flower4.jpg,,,,16.0,left,0.0,2.2599,4.0,flower5_pair.jpg,flower5.jpg,right,A3Q9X8CBPHFRTZ_2022-10-02_09h06.12.189.csv
117,9,5.0,flower5.jpg,,,,17.0,right,0.0,1.859900001,5.0,flower6.jpg,flower6_pair.jpg,left,A3Q9X8CBPHFRTZ_2022-10-02_09h06.12.189.csv
118,10,6.0,flower6.jpg,,,,,,,,,,,,A3Q9X8CBPHFRTZ_2022-10-02_09h06.12.189.csv
119,4,0.0,flower1.jpg,,,,12.0,right,0.0,1.513,0.0,flower1.jpg,flower1_pair.jpg,left,AMPR904VJJFZY_2022-10-02_08h49.51.644.csv
120,5,1.0,flower2.jpg,,,,13.0,right,1.0,1.8129,1.0,flower2_pair.jpg,flower2.jpg,right,AMPR904VJJFZY_2022-10-02_08h49.51.644.csv
121,6,2.0,left.jpg,left,0.5569,left,14.0,left,1.0,1.543,2.0,flower3.jpg,flower3_pair.jpg,left,AMPR904VJJFZY_2022-10-02_08h49.51.644.csv
122,7,3.0,flower3.jpg,,,,15.0,left,1.0,2.0637,3.0,flower4.jpg,flower4_pair.jpg,left,AMPR904VJJFZY_2022-10-02_08h49.51.644.csv
123,8,4.0,flower4.jpg,,,,16.0,left,0.0,1.7329,4.0,flower5_pair.jpg,flower5.jpg,right,AMPR904VJJFZY_2022-10-02_08h49.51.644.csv
124,9,5.0,flower5.jpg,,,,17.0,left,1.0,1.9733,5.0,flower6.jpg,flower6_pair.jpg,left,AMPR904VJJFZY_2022-10-02_08h49.51.644.csv
125,10,6.0,flower6.jpg,,,,,,,,,,,,AMPR904VJJFZY_2022-10-02_08h49.51.644.csv
126,4,0.0,flower1.jpg,,,,12.0,left,1.0,4.395,0.0,flower1.jpg,flower1_pair.jpg,left,A2PD1J75MLX61W_2022-10-02_08h52.05.337.csv
127,5,1.0,flower2.jpg,,,,13.0,right,1.0,4.641,1.0,flower2_pair.jpg,flower2.jpg,right,A2PD1J75MLX61W_2022-10-02_08h52.05.337.csv
128,6,2.0,left.jpg,left,1.285,left,14.0,left,1.0,1.622,2.0,flower3.jpg,flower3_pair.jpg,left,A2PD1J75MLX61W_2022-10-02_08h52.05.337.csv
129,7,3.0,flower3.jpg,,,,15.0,right,0.0,3.045,3.0,flower4.jpg,flower4_pair.jpg,left,A2PD1J75MLX61W_2022-10-02_08h52.05.337.csv
130,8,4.0,flower4.jpg,,,,16.0,right,1.0,1.989,4.0,flower5_pair.jpg,flower5.jpg,right,A2PD1J75MLX61W_2022-10-02_08h52.05.337.csv
131,9,5.0,flower5.jpg,,,,17.0,left,1.0,2.629,5.0,flower6.jpg,flower6_pair.jpg,left,A2PD1J75MLX61W_2022-10-02_08h52.05.337.csv
132,10,6.0,flower6.jpg,,,,,,,,,,,,A2PD1J75MLX61W_2022-10-02_08h52.05.337.csv
133,4,0.0,flower1.jpg,,,,12.0,left,1.0,16.9718,0.0,flower1.jpg,flower1_pair.jpg,left,A12NDIK7C4TFPC_2022-10-02_09h20.31.614.csv
134,5,1.0,flower2.jpg,,,,13.0,right,1.0,15.4959,1.0,flower2_pair.jpg,flower2.jpg,right,A12NDIK7C4TFPC_2022-10-02_09h20.31.614.csv
135,6,2.0,left.jpg,left,,,14.0,left,1.0,8.3862,2.0,flower3.jpg,flower3_pair.jpg,left,A12NDIK7C4TFPC_2022-10-02_09h20.31.614.csv
136,7,3.0,flower3.jpg,,,,15.0,right,0.0,3.0312,3.0,flower4.jpg,flower4_pair.jpg,left,A12NDIK7C4TFPC_2022-10-02_09h20.31.614.csv
137,8,4.0,flower4.jpg,,,,16.0,right,1.0,26.8404,4.0,flower5_pair.jpg,flower5.jpg,right,A12NDIK7C4TFPC_2022-10-02_09h20.31.614.csv
138,9,5.0,flower5.jpg,,,,17.0,left,1.0,2.1621,5.0,flower6.jpg,flower6_pair.jpg,left,A12NDIK7C4TFPC_2022-10-02_09h20.31.614.csv
139,10,6.0,flower6.jpg,,,,,,,,,,,,A12NDIK7C4TFPC_2022-10-02_09h20.31.614.csv
140,4,0.0,flower1.jpg,,,,12.0,right,0.0,16.6456,0.0,flower1.jpg,flower1_pair.jpg,left,A26X269P2OTJOD_2022-10-02_08h57.07.671.csv
141,5,1.0,flower2.jpg,,,,13.0,right,1.0,3.9261,1.0,flower2_pair.jpg,flower2.jpg,right,A26X269P2OTJOD_2022-10-02_08h57.07.671.csv
142,6,2.0,left.jpg,left,,,14.0,right,0.0,4.6378,2.0,flower3.jpg,flower3_pair.jpg,left,A26X269P2OTJOD_2022-10-02_08h57.07.671.csv
143,7,3.0,flower3.jpg,,,,15.0,right,0.0,3.4462,3.0,flower4.jpg,flower4_pair.jpg,left,A26X269P2OTJOD_2022-10-02_08h57.07.671.csv
144,8,4.0,flower4.jpg,,,,16.0,right,1.0,2.8892,4.0,flower5_pair.jpg,flower5.jpg,right,A26X269P2OTJOD_2022-10-02_08h57.07.671.csv
145,9,5.0,flower5.jpg,,,,17.0,right,0.0,3.4496,5.0,flower6.jpg,flower6_pair.jpg,left,A26X269P2OTJOD_2022-10-02_08h57.07.671.csv
146,10,6.0,flower6.jpg,,,,,,,,,,,,A26X269P2OTJOD_2022-10-02_08h57.07.671.csv
147,4,0.0,flower1.jpg,,,,12.0,left,1.0,8.4248,0.0,flower1.jpg,flower1_pair.jpg,left,A46X6HHZUZRRG_2022-10-02_07h45.10.909.csv
148,5,1.0,flower2.jpg,,,,13.0,right,1.0,4.1554,1.0,flower2_pair.jpg,flower2.jpg,right,A46X6HHZUZRRG_2022-10-02_07h45.10.909.csv
149,6,2.0,left.jpg,left,,,14.0,left,1.0,1.8248,2.0,flower3.jpg,flower3_pair.jpg,left,A46X6HHZUZRRG_2022-10-02_07h45.10.909.csv
150,7,3.0,flower3.jpg,,,,15.0,left,1.0,1.8224,3.0,flower4.jpg,flower4_pair.jpg,left,A46X6HHZUZRRG_2022-10-02_07h45.10.909.csv
